store_id,family,total_days,zero_sale_days,avg_sales,total_sales,max_consecutive_zeros,avg_rolling_mean,sales_volatility,stockout_rate,revenue_impact,risk_score,risk_category,city,store_type,tajir_category,is_fmcg
30,FROZEN FOODS,1684,28,58.05063539192399,97757.27,23,57.9958729216152,41.95310570071259,1.66,1625.0,3.1,Low,Guayaquil,C,Fresh,True
28,DELI,1684,5,336.4066389548694,566508.78,1,335.90415676959617,108.81353919239903,0.3,1682.0,3.1,Low,Guayaquil,E,Fresh,True
6,PERSONAL CARE,1684,5,321.3735154394299,541193.0,1,321.168812351544,115.82232779097386,0.3,1607.0,3.1,Low,Quito,D,FMCG,True
30,POULTRY,1684,28,98.86986935866985,166496.86,23,98.7325296912114,24.320528503562944,1.66,2768.0,3.1,Low,Guayaquil,C,Fresh,True
27,BEAUTY,1684,149,3.540380047505938,5962.0,5,3.5380878859857483,2.193574821852732,8.85,528.0,3.1,Low,Daule,D,Non-Food,False
26,AUTOMOTIVE,1684,158,3.565914489311164,6005.0,3,3.5625118764845607,2.348652019002375,9.38,563.0,3.1,Low,Guayaquil,D,Non-Food,False
4,MEATS,1684,5,369.6380403800474,622470.46,1,369.3226247030879,101.90884798099762,0.3,1848.0,3.1,Low,Quito,D,Fresh,True
8,PERSONAL CARE,1684,6,327.5059382422803,551520.0,1,327.1568408551069,107.66210213776722,0.36,1965.0,3.0,Low,Quito,D,FMCG,True
6,DELI,1684,5,341.6629394299288,575360.39,1,341.34755344418056,103.62179334916866,0.3,1708.0,3.0,Low,Quito,D,Fresh,True
9,MEATS,1684,5,376.94243467933495,634771.06,1,376.6204097387173,88.89320071258906,0.3,1885.0,3.0,Low,Quito,B,Fresh,True
1,BREAD/BAKERY,1684,6,338.47509501187653,569992.06,1,338.30633610451304,101.58806413301662,0.36,2031.0,3.0,Low,Quito,D,Fresh,True
39,PERSONAL CARE,1684,5,307.6003562945368,517999.0,1,307.3857363420428,101.61438836104512,0.3,1538.0,2.9,Low,Cuenca,B,FMCG,True
30,MEATS,1684,28,57.718016627078384,97197.14,23,57.638034441805225,24.03068289786223,1.66,1616.0,2.9,Low,Guayaquil,C,Fresh,True
45,LINGERIE,1684,141,5.146674584323041,8667.0,4,5.136437054631829,3.5765201900237527,8.37,726.0,2.9,Low,Quito,A,Non-Food,False
1,POULTRY,1684,6,284.21700118764846,478621.43,1,284.0115736342043,111.85847980997625,0.36,1705.0,2.9,Low,Quito,D,Fresh,True
37,AUTOMOTIVE,1684,146,4.0492874109263655,6819.0,3,4.050991686460807,3.3425296912114013,8.67,591.0,2.9,Low,Cuenca,D,Non-Food,False
6,LAWN AND GARDEN,1684,136,7.78562945368171,13111.0,5,7.754334916864607,5.268836104513063,8.08,1059.0,2.9,Low,Quito,D,Non-Food,False
39,BEAUTY,1684,144,3.792755344418053,6387.0,3,3.787226840855107,2.2683669833729216,8.55,546.0,2.8,Low,Cuenca,B,Non-Food,False
40,BREAD/BAKERY,1684,5,363.6318289786223,612356.0,1,363.0111995249406,77.31326603325415,0.3,1818.0,2.8,Low,Machala,C,Fresh,True
45,PREPARED FOODS,1684,5,325.5285866983373,548190.14,1,325.32001187648456,93.9918942992874,0.3,1628.0,2.8,Low,Quito,A,Fresh,True
17,POULTRY,1684,7,300.9958432304038,506877.0,2,300.5087885985748,88.21212589073635,0.42,2107.0,2.8,Low,Quito,C,Fresh,True
41,PERSONAL CARE,1684,5,260.4388361045131,438579.0,1,260.0541567695962,109.83517220902613,0.3,1302.0,2.8,Low,Machala,D,FMCG,True
31,PERSONAL CARE,1684,5,294.74821852731594,496356.0,1,294.5635510688836,101.98959619952495,0.3,1474.0,2.8,Low,Babahoyo,B,FMCG,True
31,MEATS,1684,5,304.944364608076,513526.31,1,304.4175,97.73414489311163,0.3,1525.0,2.8,Low,Babahoyo,B,Fresh,True
15,LINGERIE,1684,134,4.716152019002375,7942.0,4,4.711442992874109,3.0859323040380047,7.96,632.0,2.8,Low,Ibarra,C,Non-Food,False
43,BREAD/BAKERY,1684,9,303.8402612826603,511667.0,4,302.9810748218528,73.49982779097388,0.53,2735.0,2.8,Low,Esmeraldas,E,Fresh,True
8,EGGS,1684,5,327.0463182897862,550746.0,1,326.8036935866984,93.4934619952494,0.3,1635.0,2.8,Low,Quito,D,Fresh,True
3,PREPARED FOODS,1684,5,367.50459026128266,618877.73,1,367.4345011876485,77.40362826603325,0.3,1838.0,2.8,Low,Quito,D,Fresh,True
50,LINGERIE,1684,135,6.180522565320665,10408.0,4,6.176312351543943,4.439073634204275,8.02,834.0,2.8,Low,Ambato,A,Non-Food,False
50,FROZEN FOODS,1684,5,263.7057541567696,444080.49,1,263.59475059382424,110.55309382422804,0.3,1319.0,2.8,Low,Ambato,A,Fresh,True
5,BREAD/BAKERY,1684,5,381.742648456057,642854.62,1,381.5332066508314,68.94901425178148,0.3,1909.0,2.7,Low,Santo Domingo,D,Fresh,True
26,MEATS,1684,5,280.26865795724467,471972.42,1,280.08500000000004,101.07291567695962,0.3,1401.0,2.7,Low,Guayaquil,D,Fresh,True
28,EGGS,1684,5,233.9394299287411,393954.0,1,233.53207244655584,103.1914133016627,0.3,1170.0,2.6,Low,Guayaquil,E,Fresh,True
1,LINGERIE,1684,123,6.718527315914489,11314.0,4,6.716318289786224,4.703853919239905,7.3,826.0,2.6,Low,Quito,D,Non-Food,False
19,DAIRY,1684,5,289.4732779097387,487473.0,1,288.9244180522565,88.13679334916864,0.3,1447.0,2.6,Low,Guaranda,C,Fresh,True
51,PERSONAL CARE,1684,5,287.5047505938242,484158.0,1,287.2706650831354,90.98131828978624,0.3,1438.0,2.6,Low,Guayaquil,A,FMCG,True
44,HARDWARE,1684,131,4.176959619952494,7034.0,3,4.171722090261283,2.7567339667458435,7.78,547.0,2.6,Low,Quito,A,Non-Food,False
30,PREPARED FOODS,1684,29,22.73099762470309,38279.0,23,22.68612826603325,7.101977434679335,1.72,659.0,2.5,Low,Guayaquil,C,Fresh,True
47,PREPARED FOODS,1684,5,288.60468527315913,486010.29,1,288.3547209026128,83.76554038004751,0.3,1443.0,2.5,Low,Quito,A,Fresh,True
19,GROCERY II,1684,70,9.871140142517817,16623.0,14,9.862143705463184,6.732986935866983,4.16,691.0,2.5,Low,Guaranda,C,FMCG,True
17,BREAD/BAKERY,1684,7,252.32957244655583,424923.0,2,251.92778503562943,80.91742280285035,0.42,1766.0,2.5,Low,Quito,C,Fresh,True
38,FROZEN FOODS,1684,6,202.7521140142518,341434.56,1,202.71305819477436,102.94311757719714,0.36,1217.0,2.5,Low,Loja,D,Fresh,True
35,EGGS,1684,5,167.17814726840854,281528.0,1,166.8844833729216,118.85985748218528,0.3,836.0,2.5,Low,Playas,C,Fresh,True
34,PERSONAL CARE,1684,5,317.6828978622328,534978.0,1,317.46911520190025,72.05886579572447,0.3,1588.0,2.5,Low,Guayaquil,B,FMCG,True
51,EGGS,1684,5,335.36163895486936,564749.0,1,335.06790380047505,68.07469121140143,0.3,1677.0,2.5,Low,Guayaquil,A,Fresh,True
40,LINGERIE,1684,105,8.03206650831354,13526.0,6,8.01330760095012,4.432108076009501,6.24,843.0,2.4,Low,Machala,C,Non-Food,False
2,PERSONAL CARE,1684,6,262.9667458432304,442836.0,1,262.7883194774347,82.40494655581948,0.36,1578.0,2.4,Low,Quito,D,FMCG,True
37,LINGERIE,1684,114,6.479809976247031,10912.0,4,6.494887173396674,3.764328978622328,6.77,739.0,2.4,Low,Cuenca,D,Non-Food,False
26,DAIRY,1684,5,237.32957244655583,399663.0,1,237.02874109263655,88.19234560570071,0.3,1187.0,2.4,Low,Guayaquil,D,Fresh,True
33,BREAD/BAKERY,1684,5,274.4625890736342,462195.0,1,274.231377672209,75.52708432304038,0.3,1372.0,2.4,Low,Quevedo,C,Fresh,True
40,PERSONAL CARE,1684,5,284.33847980997626,478826.0,1,284.00938242280284,73.16741092636579,0.3,1422.0,2.4,Low,Machala,C,FMCG,True
33,MEATS,1684,5,251.64364014251785,423767.89,1,251.26144299287407,80.4540380047506,0.3,1258.0,2.3,Low,Quevedo,C,Fresh,True
4,AUTOMOTIVE,1684,111,4.018408551068884,6767.0,3,4.017298099762471,2.6741092636579573,6.59,446.0,2.3,Low,Quito,D,Non-Food,False
40,AUTOMOTIVE,1684,114,3.836104513064133,6460.0,3,3.833794536817102,2.3145071258907364,6.77,437.0,2.3,Low,Machala,C,Non-Food,False
49,PREPARED FOODS,1684,5,297.1148693586698,500341.44,1,296.94775534441806,65.85989904988124,0.3,1486.0,2.3,Low,Quito,A,Fresh,True
31,EGGS,1684,5,236.36401425178147,398037.0,1,235.76715558194772,86.55135391923992,0.3,1182.0,2.3,Low,Babahoyo,B,Fresh,True
6,FROZEN FOODS,1684,5,224.8440973871734,378637.46,1,224.7647980997625,87.36709026128266,0.3,1124.0,2.3,Low,Quito,D,Fresh,True
41,LAWN AND GARDEN,1684,103,9.65083135391924,16252.0,4,9.630296912114014,6.141763657957244,6.12,994.0,2.3,Low,Machala,D,Non-Food,False
23,POULTRY,1684,5,296.5447624703088,499381.38,1,296.1296140142518,66.8368349168646,0.3,1483.0,2.3,Low,Ambato,D,Fresh,True
8,DELI,1684,5,278.5336698337292,469050.7,1,278.3195843230404,68.17013657957244,0.3,1393.0,2.3,Low,Quito,D,Fresh,True
19,DELI,1684,5,273.88004750593825,461214.0,1,273.4080106888361,73.9304513064133,0.3,1369.0,2.3,Low,Guaranda,C,Fresh,True
13,DAIRY,1684,5,269.8574821852732,454440.0,1,269.50480997624703,73.17357482185274,0.3,1349.0,2.3,Low,Latacunga,C,Fresh,True
28,POULTRY,1684,5,228.79195961995248,385285.66,1,228.5134026128266,85.34035629453682,0.3,1144.0,2.3,Low,Guayaquil,E,Fresh,True
27,MEATS,1684,5,267.22239904988123,450002.52,1,266.8471971496437,70.05776722090262,0.3,1336.0,2.3,Low,Daule,D,Fresh,True
17,MEATS,1684,7,252.86419239904987,425823.3,2,252.5663182897862,63.18280878859858,0.42,1770.0,2.2,Low,Quito,C,Fresh,True
15,DAIRY,1684,5,302.41805225653206,509272.0,1,301.96730997624707,53.357019002375296,0.3,1512.0,2.2,Low,Ibarra,C,Fresh,True
10,DAIRY,1684,5,250.92577197149643,422559.0,1,250.51711995249408,71.72621733966746,0.3,1255.0,2.2,Low,Quito,C,Fresh,True
4,PERSONAL CARE,1684,5,228.0184085510689,383983.0,1,227.9047327790974,76.95556413301662,0.3,1140.0,2.2,Low,Quito,D,FMCG,True
17,EGGS,1684,7,180.66389548693587,304238.0,2,180.38866389548693,81.87074821852731,0.42,1265.0,2.2,Low,Quito,C,Fresh,True
5,PERSONAL CARE,1684,5,267.31947743467936,450166.0,1,267.269958432304,66.23026722090262,0.3,1337.0,2.2,Low,Santo Domingo,D,FMCG,True
8,FROZEN FOODS,1684,5,237.5745190023753,400075.49,1,237.5124762470309,73.10547505938241,0.3,1188.0,2.2,Low,Quito,D,Fresh,True
16,DAIRY,1684,5,244.7119952494062,412095.0,1,244.33497624703085,70.2821674584323,0.3,1224.0,2.2,Low,Santo Domingo,C,Fresh,True
33,PERSONAL CARE,1684,5,238.30106888361044,401299.0,1,238.11866389548692,74.27420427553444,0.3,1192.0,2.2,Low,Quevedo,C,FMCG,True
7,FROZEN FOODS,1684,5,257.652203087886,433886.31,1,257.4897327790974,69.71964964370547,0.3,1288.0,2.2,Low,Quito,D,Fresh,True
7,AUTOMOTIVE,1684,112,4.245843230403801,7150.0,2,4.242345605700712,3.023402612826603,6.65,476.0,2.2,Low,Quito,D,Non-Food,False
41,BEAUTY,1684,107,4.330760095011876,7293.0,3,4.313652019002375,2.522321852731592,6.35,463.0,2.2,Low,Machala,D,Non-Food,False
5,MEATS,1684,5,283.31609857482186,477104.31,1,283.2452494061758,57.76122921615202,0.3,1417.0,2.2,Low,Santo Domingo,D,Fresh,True
17,GROCERY II,1684,85,8.207244655581947,13821.0,8,8.188372921615201,5.051733966745844,5.05,698.0,2.2,Low,Quito,C,FMCG,True
17,PERSONAL CARE,1684,7,228.333729216152,384514.0,2,227.9848456057007,72.77336698337292,0.42,1598.0,2.2,Low,Quito,C,FMCG,True
43,DELI,1684,10,233.4469002375297,393124.58,4,232.98875296912115,55.05896674584323,0.59,2334.0,2.2,Low,Esmeraldas,E,Fresh,True
41,FROZEN FOODS,1684,5,179.36166270783846,302045.04,1,179.16480403800475,83.1827078384798,0.3,897.0,2.1,Low,Machala,D,Fresh,True
10,DELI,1684,5,249.1751781472684,419611.0,1,248.94555819477435,63.35615201900237,0.3,1246.0,2.1,Low,Quito,C,Fresh,True
54,BREAD/BAKERY,1684,5,218.5160332541568,367981.0,1,218.222796912114,75.88801662707839,0.3,1093.0,2.1,Low,El Carmen,C,Fresh,True
46,EGGS,1684,5,179.54750593824227,302358.0,1,179.55474465558194,84.67519002375296,0.3,898.0,2.1,Low,Quito,A,Fresh,True
11,EGGS,1684,5,157.51306413301663,265252.0,1,157.0457482185273,89.76543349168645,0.3,788.0,2.1,Low,Cayambe,B,Fresh,True
37,PERSONAL CARE,1684,5,255.3188836104513,429957.0,1,255.2635273159145,61.434198337292166,0.3,1277.0,2.1,Low,Cuenca,D,FMCG,True
9,EGGS,1684,5,192.6627078384798,324444.0,1,192.4550534441805,80.33013064133017,0.3,963.0,2.1,Low,Quito,B,Fresh,True
37,MEATS,1684,5,249.4263064133017,420033.9,1,249.37028503562945,65.83883016627078,0.3,1247.0,2.1,Low,Cuenca,D,Fresh,True
27,DELI,1684,5,249.793919239905,420652.96,1,249.37716152019004,66.48561757719715,0.3,1249.0,2.1,Low,Daule,D,Fresh,True
43,PERSONAL CARE,1684,10,220.78859857482183,371808.0,4,220.46316508313535,51.68383016627079,0.59,2208.0,2.1,Low,Esmeraldas,E,FMCG,True
16,EGGS,1684,5,177.85035629453682,299500.0,1,177.64226840855108,85.72187648456058,0.3,889.0,2.1,Low,Santo Domingo,C,Fresh,True
51,DELI,1684,5,258.91296318289784,436009.43,1,258.74963182897864,62.88393111638955,0.3,1295.0,2.1,Low,Guayaquil,A,Fresh,True
5,POULTRY,1684,5,249.1867102137767,419630.42,1,248.9908135391924,55.587280285035625,0.3,1246.0,2.0,Low,Santo Domingo,D,Fresh,True
6,EGGS,1684,5,204.88598574821853,345028.0,1,204.82308788598576,69.71428741092636,0.3,1024.0,2.0,Low,Quito,D,Fresh,True
26,BREAD/BAKERY,1684,5,225.132203087886,379122.63,1,225.035593824228,65.24152612826603,0.3,1126.0,2.0,Low,Guayaquil,D,Fresh,True
15,DELI,1684,5,271.04513064133016,456440.0,1,270.77965558194774,49.90191805225653,0.3,1355.0,2.0,Low,Ibarra,C,Fresh,True
2,DELI,1684,5,244.34976840855109,411485.01,1,244.1886104513064,59.504400237529694,0.3,1222.0,2.0,Low,Quito,D,Fresh,True
33,EGGS,1684,5,170.24940617577198,286700.0,1,169.72618171021378,83.65818289786223,0.3,851.0,2.0,Low,Quevedo,C,Fresh,True
43,POULTRY,1684,10,166.6141033254157,280578.15,4,166.23312351543944,57.53910926365796,0.59,1666.0,2.0,Low,Esmeraldas,E,Fresh,True
43,AUTOMOTIVE,1684,92,5.962589073634204,10041.0,4,5.950118764845605,3.2748515439429933,5.46,549.0,2.0,Low,Esmeraldas,E,Non-Food,False
27,FROZEN FOODS,1684,5,160.49865795724466,270279.74,1,160.2755997624703,84.87159144893113,0.3,802.0,2.0,Low,Daule,D,Fresh,True
27,LINGERIE,1684,97,6.064726840855107,10213.0,3,6.047737529691212,3.6079631828978624,5.76,588.0,2.0,Low,Daule,D,Non-Food,False
27,PERSONAL CARE,1684,5,203.56532066508316,342804.0,1,203.2346674584323,72.06424584323041,0.3,1018.0,2.0,Low,Daule,D,FMCG,True
33,POULTRY,1684,7,211.3883135391924,355977.92,1,211.01922209026128,65.93133016627078,0.42,1480.0,2.0,Low,Quevedo,C,Fresh,True
31,DELI,1684,5,246.25201306413305,414688.39,1,245.97660332541565,61.04229216152019,0.3,1231.0,2.0,Low,Babahoyo,B,Fresh,True
38,LAWN AND GARDEN,1684,84,8.546318289786223,14392.0,5,8.525112826603324,5.027684085510689,4.99,718.0,2.0,Low,Loja,D,Non-Food,False
4,DELI,1684,5,216.01940023752968,363776.67,1,215.91347387173397,66.68874109263658,0.3,1080.0,2.0,Low,Quito,D,Fresh,True
4,LAWN AND GARDEN,1684,92,9.363420427553445,15768.0,3,9.331466745843231,5.604809976247031,5.46,861.0,2.0,Low,Quito,D,Non-Food,False
51,LINGERIE,1684,96,6.628859857482185,11163.0,3,6.62209026128266,4.533289786223278,5.7,636.0,2.0,Low,Guayaquil,A,Non-Food,False
16,DELI,1684,5,213.96377672209027,360315.0,1,213.8844239904988,60.61386579572447,0.3,1070.0,1.9,Low,Santo Domingo,C,Fresh,True
23,BREAD/BAKERY,1684,5,273.6696258907364,460859.65,1,273.5225059382423,44.72164489311164,0.3,1368.0,1.9,Low,Ambato,D,Fresh,True
5,DELI,1684,5,246.5979334916865,415270.92,1,246.5000593824228,52.06649643705463,0.3,1233.0,1.9,Low,Santo Domingo,D,Fresh,True
19,PERSONAL CARE,1684,5,187.0380047505938,314972.0,1,186.80922802850355,68.46038004750594,0.3,935.0,1.9,Low,Guaranda,C,FMCG,True
37,FROZEN FOODS,1684,7,193.25987529691213,325449.63,1,193.27385391923988,61.58687648456057,0.42,1353.0,1.9,Low,Cuenca,D,Fresh,True
19,POULTRY,1684,6,121.87854513064131,205243.47,2,121.710148456057,79.67848574821853,0.36,731.0,1.9,Low,Guaranda,C,Fresh,True
54,PERSONAL CARE,1684,5,182.0855106888361,306632.0,1,181.9147743467933,70.63474465558195,0.3,910.0,1.9,Low,El Carmen,C,FMCG,True
27,EGGS,1684,5,211.06472684085512,355433.0,1,210.7915855106889,62.46468527315914,0.3,1055.0,1.9,Low,Daule,D,Fresh,True
7,EGGS,1684,5,284.90498812351547,479780.0,1,284.71600950118767,40.713533254156765,0.3,1425.0,1.9,Low,Quito,D,Fresh,True
40,DELI,1684,5,249.14501187648457,419560.2,1,248.79673990498813,48.511828978622326,0.3,1246.0,1.9,Low,Machala,C,Fresh,True
4,BEAUTY,1684,87,4.09144893111639,6890.0,4,4.086555819477435,2.517001187648456,5.17,356.0,1.9,Low,Quito,D,Non-Food,False
17,AUTOMOTIVE,1684,82,6.108669833729216,10287.0,4,6.099091448931117,3.664827790973872,4.87,501.0,1.9,Low,Quito,C,Non-Food,False
43,EGGS,1684,10,140.33372921615202,236322.0,4,139.89948337292162,57.54748218527316,0.59,1403.0,1.9,Low,Esmeraldas,E,Fresh,True
39,LAWN AND GARDEN,1684,82,7.732185273159144,13021.0,3,7.712511876484561,4.468081947743468,4.87,634.0,1.8,Low,Cuenca,B,Non-Food,False
8,PREPARED FOODS,1684,5,211.95246437054632,356927.95,1,211.8830463182898,53.32247624703088,0.3,1060.0,1.8,Low,Quito,D,Fresh,True
35,AUTOMOTIVE,1684,83,4.406769596199525,7421.0,3,4.403847980997624,2.601912114014252,4.93,366.0,1.8,Low,Playas,C,Non-Food,False
51,LAWN AND GARDEN,1684,75,17.32007125890736,29167.0,3,17.23566508313539,9.335558194774348,4.45,1299.0,1.8,Low,Guayaquil,A,Non-Food,False
5,FROZEN FOODS,1684,5,159.67968527315915,268900.59,1,159.66051662707838,72.10646080760095,0.3,798.0,1.8,Low,Santo Domingo,D,Fresh,True
37,POULTRY,1684,5,244.32084916864608,411436.31,1,244.07521377672208,43.170700712589074,0.3,1222.0,1.8,Low,Cuenca,D,Fresh,True
26,PERSONAL CARE,1684,5,160.73812351543944,270683.0,1,160.78239904988123,72.02541567695962,0.3,804.0,1.8,Low,Guayaquil,D,FMCG,True
38,BEAUTY,1684,87,5.064726840855107,8529.0,2,5.0535510688836105,2.9902790973871736,5.17,441.0,1.8,Low,Loja,D,Non-Food,False
28,MEATS,1684,5,195.52804631828977,329269.23,1,195.2200534441805,61.06931710213777,0.3,978.0,1.8,Low,Guayaquil,E,Fresh,True
16,PERSONAL CARE,1684,5,197.0777909738717,331879.0,1,197.0708788598575,60.02324228028503,0.3,985.0,1.8,Low,Santo Domingo,C,FMCG,True
11,SEAFOOD,1684,76,8.31710213776722,14006.0,4,8.311555819477434,5.154465558194775,4.51,632.0,1.8,Low,Cayambe,B,Fresh,True
34,DELI,1684,5,251.1383788598575,422917.03,1,250.98164489311165,42.04109263657957,0.3,1256.0,1.8,Low,Guayaquil,B,Fresh,True
48,EGGS,1684,5,142.3248218527316,239675.0,1,142.2791567695962,77.14775534441806,0.3,712.0,1.8,Low,Quito,A,Fresh,True
39,POULTRY,1684,5,205.45294536817104,345982.76,1,205.20274940617577,55.395326603325415,0.3,1027.0,1.8,Low,Cuenca,B,Fresh,True
16,BREAD/BAKERY,1684,5,201.9441805225653,340074.0,1,201.83739311163893,59.31743467933492,0.3,1010.0,1.8,Low,Santo Domingo,C,Fresh,True
54,DELI,1684,5,183.87316508313535,309642.41,1,183.59520190023756,56.28429928741093,0.3,919.0,1.7,Low,El Carmen,C,Fresh,True
7,BEAUTY,1684,84,3.647268408551069,6142.0,2,3.63583135391924,2.015766033254157,4.99,306.0,1.7,Low,Quito,D,Non-Food,False
4,EGGS,1684,5,172.06413301662707,289756.0,1,172.01105700712588,58.669839667458426,0.3,860.0,1.7,Low,Quito,D,Fresh,True
54,DAIRY,1684,5,180.0896674584323,303271.0,1,179.61118171021377,59.389269596199526,0.3,900.0,1.7,Low,El Carmen,C,Fresh,True
13,PERSONAL CARE,1684,5,180.1490498812352,303371.0,1,180.00198931116387,56.56641330166271,0.3,901.0,1.7,Low,Latacunga,C,FMCG,True
46,PREPARED FOODS,1684,5,173.50621733966744,292184.47,1,173.42703087885985,58.80380047505938,0.3,868.0,1.7,Low,Quito,A,Fresh,True
31,LINGERIE,1684,66,12.060570071258908,20310.0,5,12.047036817102136,5.82938242280285,3.92,796.0,1.7,Low,Babahoyo,B,Non-Food,False
13,BREAD/BAKERY,1684,5,164.62410926365797,277227.0,1,164.60399049881235,58.30444774346793,0.3,823.0,1.7,Low,Latacunga,C,Fresh,True
41,DELI,1684,5,194.8576781472684,328140.33,1,194.63834916864607,55.4804809976247,0.3,974.0,1.7,Low,Machala,D,Fresh,True
4,FROZEN FOODS,1684,5,150.64410926365795,253684.68,1,150.62106294536818,66.37057007125891,0.3,753.0,1.7,Low,Quito,D,Fresh,True
54,GROCERY II,1684,68,7.960807600950119,13406.0,5,7.939328978622328,4.744317102137767,4.04,541.0,1.7,Low,El Carmen,C,FMCG,True
33,DELI,1684,5,198.27197149643703,333890.0,1,198.09283847981,49.420475059382426,0.3,991.0,1.7,Low,Quevedo,C,Fresh,True
27,LAWN AND GARDEN,1684,74,13.423396674584325,22605.0,3,13.350106888361044,7.621989311163896,4.39,993.0,1.7,Low,Daule,D,Non-Food,False
2,EGGS,1684,5,186.8978622327791,314736.0,1,186.81400237529687,52.9532541567696,0.3,934.0,1.7,Low,Quito,D,Fresh,True
2,FROZEN FOODS,1684,5,160.71793942992875,270649.01,1,160.61804038004752,59.388776722090256,0.3,804.0,1.7,Low,Quito,D,Fresh,True
38,MEATS,1684,5,185.27173396674584,311997.6,1,185.222458432304,53.708384798099765,0.3,926.0,1.7,Low,Loja,D,Fresh,True
31,FROZEN FOODS,1684,12,107.17285035629452,180479.08,2,107.02407363420429,62.193937054631824,0.71,1286.0,1.7,Low,Babahoyo,B,Fresh,True
32,EGGS,1684,5,133.73218527315913,225205.0,1,133.25019596199525,60.25805819477435,0.3,669.0,1.6,Low,Guayaquil,C,Fresh,True
2,BEAUTY,1684,76,4.712589073634204,7936.0,2,4.700374109263658,2.572114014251781,4.51,358.0,1.6,Low,Quito,D,Non-Food,False
26,POULTRY,1684,5,162.1155166270784,273002.53,1,162.0349109263658,55.99648456057008,0.3,811.0,1.6,Low,Guayaquil,D,Fresh,True
19,BREAD/BAKERY,1684,5,180.00653206650833,303131.0,1,179.9076247030879,49.5408432304038,0.3,900.0,1.6,Low,Guaranda,C,Fresh,True
40,GROCERY II,1684,38,8.843230403800476,14892.0,11,8.843218527315914,4.904673396674584,2.26,336.0,1.6,Low,Machala,C,FMCG,True
10,PERSONAL CARE,1684,5,178.61223277909738,300783.0,1,178.48733372921615,49.272209026128266,0.3,893.0,1.6,Low,Quito,C,FMCG,True
48,PREPARED FOODS,1684,5,131.52272565320663,221484.27,1,131.46597980997623,62.35218527315914,0.3,658.0,1.6,Low,Quito,A,Fresh,True
2,LAWN AND GARDEN,1684,73,8.232185273159145,13863.0,3,8.20042755344418,5.062559382422803,4.33,601.0,1.6,Low,Quito,D,Non-Food,False
7,PERSONAL CARE,1684,5,213.29750593824227,359193.0,1,213.074958432304,41.79509501187648,0.3,1066.0,1.6,Low,Quito,D,FMCG,True
43,MEATS,1684,10,147.98774346793348,249211.36,4,147.6369239904988,33.8712351543943,0.59,1480.0,1.6,Low,Esmeraldas,E,Fresh,True
10,POULTRY,1684,5,175.1496377672209,294951.99,1,175.01495249406176,51.165,0.3,876.0,1.6,Low,Quito,C,Fresh,True
39,DELI,1684,5,184.65435866983373,310957.94,1,184.4307779097387,45.56619358669834,0.3,923.0,1.6,Low,Cuenca,B,Fresh,True
41,MEATS,1684,5,171.8632897862233,289417.78,1,171.54842042755342,50.85080166270784,0.3,859.0,1.6,Low,Machala,D,Fresh,True
27,AUTOMOTIVE,1684,78,4.872327790973872,8205.0,2,4.863408551068884,2.9758016627078385,4.63,380.0,1.6,Low,Daule,D,Non-Food,False
10,MEATS,1684,5,186.8589608076009,314670.49,1,186.728770783848,40.39497624703088,0.3,934.0,1.5,Low,Quito,C,Fresh,True
38,POULTRY,1684,5,157.2776543942993,264855.57,1,157.1509026128266,47.93597387173397,0.3,786.0,1.5,Low,Loja,D,Fresh,True
1,LAWN AND GARDEN,1684,67,9.00771971496437,15169.0,2,8.983592636579573,5.370849168646081,3.98,604.0,1.5,Low,Quito,D,Non-Food,False
31,GROCERY II,1684,41,9.330166270783849,15712.0,9,9.312737529691212,5.095771971496437,2.43,383.0,1.5,Low,Babahoyo,B,FMCG,True
35,MEATS,1684,5,161.21252375296913,271481.89,1,160.9344536817102,47.0545783847981,0.3,806.0,1.5,Low,Playas,C,Fresh,True
11,BEAUTY,1684,74,4.755938242280285,8009.0,2,4.751906175771971,2.5435154394299286,4.39,352.0,1.5,Low,Cayambe,B,Non-Food,False
28,LINGERIE,1684,64,7.409144893111639,12477.0,3,7.401324228028503,4.6410273159144895,3.8,474.0,1.5,Low,Guayaquil,E,Non-Food,False
38,DELI,1684,5,169.02968527315917,284645.99,1,168.9510510688836,47.90827790973872,0.3,845.0,1.5,Low,Loja,D,Fresh,True
1,FROZEN FOODS,1684,6,129.40989311163895,217926.26,1,129.33703681710213,56.43597387173397,0.36,776.0,1.5,Low,Quito,D,Fresh,True
34,MEATS,1684,5,184.264513064133,310301.44,1,184.0823812351544,37.378562945368174,0.3,921.0,1.5,Low,Guayaquil,B,Fresh,True
9,FROZEN FOODS,1684,5,124.71216152019002,210015.28,1,124.58261282660332,55.73041567695962,0.3,624.0,1.5,Low,Quito,B,Fresh,True
28,GROCERY II,1684,63,7.213776722090261,12148.0,3,7.17479216152019,4.616146080760095,3.74,454.0,1.5,Low,Guayaquil,E,FMCG,True
2,AUTOMOTIVE,1684,63,5.403800475059382,9100.0,3,5.398408551068884,3.126959619952494,3.74,340.0,1.4,Low,Quito,D,Non-Food,False
41,POULTRY,1684,5,158.11340261282658,266262.97,1,157.8275534441805,40.9740380047506,0.3,791.0,1.4,Low,Machala,D,Fresh,True
44,LAWN AND GARDEN,1684,60,12.958432304038006,21822.0,2,12.916912114014252,8.578634204275534,3.56,778.0,1.4,Low,Quito,A,Non-Food,False
