store_id,family,avg_daily_demand,std_daily_demand,max_daily_demand,median_demand,total_days,safety_stock_95,safety_stock_99,reorder_point_95,reorder_point_99,suggested_order_qty,max_stock_level,stockout_rate,risk_score,risk_category,city,tajir_category,is_fmcg
47,PREPARED FOODS,288.60468527315913,89.28130748721684,615.05,268.605,1684,208.0,294.0,785.0,871.0,2020.0,2228.0,0.3,2.5,Low,Quito,Fresh,True
19,GROCERY II,9.871140142517817,12.14139899129384,165.0,7.0,1684,28.0,40.0,48.0,60.0,69.0,97.0,4.16,2.5,Low,Guaranda,FMCG,True
17,BREAD/BAKERY,252.32957244655583,112.9967479834614,913.0,226.0,1684,264.0,372.0,769.0,877.0,1766.0,2030.0,0.42,2.5,Low,Quito,Fresh,True
38,FROZEN FOODS,202.7521140142518,403.16546632331375,7448.0,143.0,1684,941.0,1328.0,1347.0,1734.0,1419.0,2360.0,0.36,2.5,Low,Loja,Fresh,True
35,EGGS,167.17814726840854,171.8302692988289,1601.0,126.0,1684,401.0,566.0,735.0,900.0,1170.0,1571.0,0.3,2.5,Low,Playas,Fresh,True
34,PERSONAL CARE,317.6828978622328,94.1705279521894,919.0,303.5,1684,220.0,310.0,855.0,945.0,2224.0,2444.0,0.3,2.5,Low,Guayaquil,FMCG,True
51,EGGS,335.36163895486936,70.15220174245863,633.0,336.0,1684,164.0,231.0,835.0,902.0,2348.0,2512.0,0.3,2.5,Low,Guayaquil,Fresh,True
40,LINGERIE,8.03206650831354,6.270978738333573,59.0,7.0,1684,15.0,21.0,31.0,37.0,56.0,71.0,6.24,2.4,Low,Machala,Non-Food,False
2,PERSONAL CARE,262.9667458432304,153.01564418865462,4444.0,243.0,1684,357.0,504.0,883.0,1030.0,1841.0,2198.0,0.36,2.4,Low,Quito,FMCG,True
37,LINGERIE,6.479809976247031,6.268801241644568,82.0,5.0,1684,15.0,21.0,28.0,34.0,45.0,60.0,6.77,2.4,Low,Cuenca,Non-Food,False
26,DAIRY,237.32957244655583,126.60538926672814,2762.0,210.5,1684,295.0,417.0,770.0,892.0,1661.0,1956.0,0.3,2.4,Low,Guayaquil,Fresh,True
33,BREAD/BAKERY,274.4625890736342,88.63488582165441,1071.0,259.0,1684,207.0,292.0,756.0,841.0,1921.0,2128.0,0.3,2.4,Low,Quevedo,Fresh,True
40,PERSONAL CARE,284.33847980997626,124.43420868655362,1626.0,273.5,1684,290.0,410.0,859.0,979.0,1990.0,2280.0,0.3,2.4,Low,Machala,FMCG,True
33,MEATS,251.64364014251785,87.48060504507762,634.13,246.705,1684,204.0,288.0,707.0,791.0,1762.0,1966.0,0.3,2.3,Low,Quevedo,Fresh,True
4,AUTOMOTIVE,4.018408551068884,2.892244771579091,22.0,3.0,1684,7.0,10.0,15.0,18.0,28.0,35.0,6.59,2.3,Low,Quito,Non-Food,False
40,AUTOMOTIVE,3.836104513064133,2.6712043440026663,17.0,3.0,1684,6.0,9.0,14.0,17.0,27.0,33.0,6.77,2.3,Low,Machala,Non-Food,False
49,PREPARED FOODS,297.1148693586698,79.57879210856906,912.57,293.98,1684,186.0,262.0,780.0,856.0,2080.0,2266.0,0.3,2.3,Low,Quito,Fresh,True
31,EGGS,236.36401425178147,125.53762188828657,1322.0,224.0,1684,293.0,414.0,766.0,887.0,1655.0,1948.0,0.3,2.3,Low,Babahoyo,Fresh,True
6,FROZEN FOODS,224.8440973871734,249.881284611564,3144.16,168.0,1684,583.0,823.0,1033.0,1273.0,1574.0,2157.0,0.3,2.3,Low,Quito,Fresh,True
41,LAWN AND GARDEN,9.65083135391924,12.605082698077553,249.0,7.0,1684,29.0,42.0,48.0,61.0,68.0,97.0,6.12,2.3,Low,Machala,Non-Food,False
23,POULTRY,296.5447624703088,98.13666048101204,678.17,304.07500000000005,1684,229.0,323.0,822.0,916.0,2076.0,2305.0,0.3,2.3,Low,Ambato,Fresh,True
8,DELI,278.5336698337292,72.89431940159832,534.09,264.285,1684,170.0,240.0,727.0,797.0,1950.0,2120.0,0.3,2.3,Low,Quito,Fresh,True
19,DELI,273.88004750593825,105.99184872524404,682.0,268.0,1684,247.0,349.0,795.0,897.0,1917.0,2164.0,0.3,2.3,Low,Guaranda,Fresh,True
13,DAIRY,269.8574821852732,116.63136668845824,731.0,266.0,1684,272.0,384.0,812.0,924.0,1889.0,2161.0,0.3,2.3,Low,Latacunga,Fresh,True
28,POULTRY,228.79195961995248,93.0400051981974,670.36,213.395,1684,217.0,307.0,675.0,765.0,1602.0,1819.0,0.3,2.3,Low,Guayaquil,Fresh,True
27,MEATS,267.22239904988123,81.23575934659475,672.1,255.075,1684,190.0,268.0,724.0,802.0,1871.0,2061.0,0.3,2.3,Low,Daule,Fresh,True
17,MEATS,252.86419239904987,141.93721346138298,5519.79,248.085,1684,331.0,468.0,837.0,974.0,1770.0,2101.0,0.42,2.2,Low,Quito,Fresh,True
15,DAIRY,302.41805225653206,109.72543839413513,688.0,318.0,1684,256.0,362.0,861.0,967.0,2117.0,2373.0,0.3,2.2,Low,Ibarra,Fresh,True
10,DAIRY,250.92577197149643,116.17179413490676,670.0,248.0,1684,271.0,383.0,773.0,885.0,1756.0,2027.0,0.3,2.2,Low,Quito,Fresh,True
4,PERSONAL CARE,228.0184085510689,87.72476413207995,709.0,209.0,1684,205.0,289.0,661.0,745.0,1596.0,1801.0,0.3,2.2,Low,Quito,FMCG,True
17,EGGS,180.66389548693587,130.26106554142223,1446.0,152.0,1684,304.0,429.0,665.0,790.0,1265.0,1569.0,0.42,2.2,Low,Quito,Fresh,True
5,PERSONAL CARE,267.31947743467936,81.98449964777262,667.0,254.0,1684,191.0,270.0,726.0,805.0,1871.0,2062.0,0.3,2.2,Low,Santo Domingo,FMCG,True
8,FROZEN FOODS,237.5745190023753,253.49995793801503,3041.58,187.335,1684,592.0,835.0,1067.0,1310.0,1663.0,2255.0,0.3,2.2,Low,Quito,Fresh,True
16,DAIRY,244.7119952494062,102.78694981130984,639.0,241.0,1684,240.0,339.0,729.0,828.0,1713.0,1953.0,0.3,2.2,Low,Santo Domingo,Fresh,True
33,PERSONAL CARE,238.30106888361044,85.72964024723181,717.0,224.0,1684,200.0,282.0,677.0,759.0,1668.0,1868.0,0.3,2.2,Low,Quevedo,FMCG,True
7,FROZEN FOODS,257.652203087886,165.87098032303712,2714.1,229.78,1684,387.0,547.0,902.0,1062.0,1804.0,2191.0,0.3,2.2,Low,Quito,Fresh,True
7,AUTOMOTIVE,4.245843230403801,3.474225690554427,31.0,3.0,1684,8.0,11.0,16.0,19.0,30.0,38.0,6.65,2.2,Low,Quito,Non-Food,False
41,BEAUTY,4.330760095011876,3.2392026984819675,21.0,4.0,1684,8.0,11.0,17.0,20.0,30.0,38.0,6.35,2.2,Low,Machala,Non-Food,False
5,MEATS,283.31609857482186,69.9291686483378,576.43,276.415,1684,163.0,230.0,730.0,797.0,1983.0,2146.0,0.3,2.2,Low,Santo Domingo,Fresh,True
17,GROCERY II,8.207244655581947,8.810835427135466,141.0,6.0,1684,21.0,29.0,37.0,45.0,57.0,78.0,5.05,2.2,Low,Quito,FMCG,True
17,PERSONAL CARE,228.333729216152,105.9699966623602,1093.0,210.0,1684,247.0,349.0,704.0,806.0,1598.0,1845.0,0.42,2.2,Low,Quito,FMCG,True
43,DELI,233.4469002375297,97.6253635125734,620.17,231.0,1684,228.0,322.0,695.0,789.0,1634.0,1862.0,0.59,2.2,Low,Esmeraldas,Fresh,True
41,FROZEN FOODS,179.36166270783846,292.3947304362632,4253.37,126.83,1684,682.0,963.0,1041.0,1322.0,1256.0,1938.0,0.3,2.1,Low,Machala,Fresh,True
10,DELI,249.1751781472684,75.83164313192125,552.0,244.0,1684,177.0,250.0,675.0,748.0,1744.0,1921.0,0.3,2.1,Low,Quito,Fresh,True
54,BREAD/BAKERY,218.5160332541568,78.4773946171476,560.0,200.0,1684,183.0,259.0,620.0,696.0,1530.0,1713.0,0.3,2.1,Low,El Carmen,Fresh,True
46,EGGS,179.54750593824227,86.91640009675012,533.0,150.0,1684,203.0,286.0,562.0,645.0,1257.0,1460.0,0.3,2.1,Low,Quito,Fresh,True
11,EGGS,157.51306413301663,128.94059558991052,1181.0,130.0,1684,301.0,425.0,616.0,740.0,1103.0,1404.0,0.3,2.1,Low,Cayambe,Fresh,True
37,PERSONAL CARE,255.3188836104513,76.78608756741286,612.0,244.0,1684,179.0,253.0,690.0,764.0,1787.0,1966.0,0.3,2.1,Low,Cuenca,FMCG,True
9,EGGS,192.6627078384798,88.6204308237628,599.0,173.5,1684,207.0,292.0,592.0,677.0,1349.0,1556.0,0.3,2.1,Low,Quito,Fresh,True
37,MEATS,249.4263064133017,72.20748720494777,664.36,238.505,1684,168.0,238.0,667.0,737.0,1746.0,1914.0,0.3,2.1,Low,Cuenca,Fresh,True
27,DELI,249.793919239905,77.26956617736947,521.93,241.875,1684,180.0,255.0,680.0,755.0,1749.0,1929.0,0.3,2.1,Low,Daule,Fresh,True
43,PERSONAL CARE,220.78859857482183,79.90100359182466,766.0,210.0,1684,186.0,263.0,628.0,705.0,1546.0,1732.0,0.59,2.1,Low,Esmeraldas,FMCG,True
16,EGGS,177.85035629453682,105.88580685697656,746.0,151.0,1684,247.0,349.0,603.0,705.0,1245.0,1492.0,0.3,2.1,Low,Santo Domingo,Fresh,True
51,DELI,258.91296318289784,69.0039145311777,538.65,251.52,1684,161.0,227.0,679.0,745.0,1812.0,1973.0,0.3,2.1,Low,Guayaquil,Fresh,True
5,POULTRY,249.1867102137767,77.55376173100933,691.94,243.745,1684,181.0,256.0,679.0,754.0,1744.0,1925.0,0.3,2.0,Low,Santo Domingo,Fresh,True
6,EGGS,204.88598574821853,69.10434603752292,448.0,188.0,1684,161.0,228.0,571.0,638.0,1434.0,1595.0,0.3,2.0,Low,Quito,Fresh,True
26,BREAD/BAKERY,225.132203087886,76.79692285210602,710.0,211.0,1684,179.0,253.0,629.0,703.0,1576.0,1755.0,0.3,2.0,Low,Guayaquil,Fresh,True
15,DELI,271.04513064133016,69.45535749338798,553.0,266.0,1684,162.0,229.0,704.0,771.0,1897.0,2059.0,0.3,2.0,Low,Ibarra,Fresh,True
2,DELI,244.34976840855109,69.84198566153863,515.08,235.59,1684,163.0,230.0,652.0,719.0,1710.0,1873.0,0.3,2.0,Low,Quito,Fresh,True
33,EGGS,170.24940617577198,154.5148835135858,3110.0,149.0,1684,361.0,509.0,701.0,849.0,1192.0,1553.0,0.3,2.0,Low,Quevedo,Fresh,True
43,POULTRY,166.6141033254157,190.3001646221736,7448.0,153.85500000000002,1684,444.0,627.0,777.0,960.0,1166.0,1610.0,0.59,2.0,Low,Esmeraldas,Fresh,True
43,AUTOMOTIVE,5.962589073634204,4.2533160047226986,28.0,5.0,1684,10.0,14.0,22.0,26.0,42.0,52.0,5.46,2.0,Low,Esmeraldas,Non-Food,False
27,FROZEN FOODS,160.49865795724466,139.10641849166257,2204.38,119.28,1684,325.0,458.0,646.0,779.0,1123.0,1448.0,0.3,2.0,Low,Daule,Fresh,True
27,LINGERIE,6.064726840855107,4.59183345804755,42.0,5.0,1684,11.0,15.0,23.0,27.0,42.0,53.0,5.76,2.0,Low,Daule,Non-Food,False
27,PERSONAL CARE,203.56532066508316,83.3248188688623,799.0,189.0,1684,194.0,275.0,601.0,682.0,1425.0,1619.0,0.3,2.0,Low,Daule,FMCG,True
33,POULTRY,211.3883135391924,87.2509869552463,910.77,205.705,1684,204.0,288.0,627.0,711.0,1480.0,1684.0,0.42,2.0,Low,Quevedo,Fresh,True
31,DELI,246.25201306413305,83.21060902667668,746.21,236.63,1684,194.0,274.0,687.0,767.0,1724.0,1918.0,0.3,2.0,Low,Babahoyo,Fresh,True
38,LAWN AND GARDEN,8.546318289786223,9.155921012442946,218.0,7.0,1684,21.0,30.0,38.0,47.0,60.0,81.0,4.99,2.0,Low,Loja,Non-Food,False
4,DELI,216.01940023752968,69.1692826784211,521.08,201.37,1684,161.0,228.0,593.0,660.0,1512.0,1673.0,0.3,2.0,Low,Quito,Fresh,True
4,LAWN AND GARDEN,9.363420427553445,8.790679539190753,123.0,7.0,1684,21.0,29.0,40.0,48.0,66.0,87.0,5.46,2.0,Low,Quito,Non-Food,False
51,LINGERIE,6.628859857482185,5.764904855436208,55.0,5.0,1684,13.0,19.0,26.0,32.0,46.0,59.0,5.7,2.0,Low,Guayaquil,Non-Food,False
16,DELI,213.96377672209027,75.24616283254589,569.0,197.0,1684,176.0,248.0,604.0,676.0,1498.0,1674.0,0.3,1.9,Low,Santo Domingo,Fresh,True
23,BREAD/BAKERY,273.6696258907364,51.54098244675915,659.9,273.105,1684,120.0,170.0,667.0,717.0,1916.0,2036.0,0.3,1.9,Low,Ambato,Fresh,True
5,DELI,246.5979334916865,63.02893314057676,527.17,237.395,1684,147.0,208.0,640.0,701.0,1726.0,1873.0,0.3,1.9,Low,Santo Domingo,Fresh,True
19,PERSONAL CARE,187.0380047505938,80.0756088328033,710.0,171.0,1684,187.0,264.0,561.0,638.0,1309.0,1496.0,0.3,1.9,Low,Guaranda,FMCG,True
37,FROZEN FOODS,193.25987529691213,243.3212606182402,7448.0,161.215,1684,568.0,802.0,955.0,1189.0,1353.0,1921.0,0.42,1.9,Low,Cuenca,Fresh,True
19,POULTRY,121.87854513064131,89.84761912785719,610.94,89.185,1684,210.0,296.0,454.0,540.0,853.0,1063.0,0.36,1.9,Low,Guaranda,Fresh,True
54,PERSONAL CARE,182.0855106888361,77.1762560750341,681.0,168.0,1684,180.0,254.0,544.0,618.0,1275.0,1455.0,0.3,1.9,Low,El Carmen,FMCG,True
27,EGGS,211.06472684085512,64.81967282400842,665.0,197.5,1684,151.0,214.0,573.0,636.0,1477.0,1628.0,0.3,1.9,Low,Daule,Fresh,True
7,EGGS,284.90498812351547,46.42371695800679,473.0,286.0,1684,108.0,153.0,678.0,723.0,1994.0,2102.0,0.3,1.9,Low,Quito,Fresh,True
40,DELI,249.14501187648457,82.33486389528949,983.0,253.0,1684,192.0,271.0,690.0,769.0,1744.0,1936.0,0.3,1.9,Low,Machala,Fresh,True
4,BEAUTY,4.09144893111639,2.895887721399826,19.0,4.0,1684,7.0,10.0,15.0,18.0,29.0,36.0,5.17,1.9,Low,Quito,Non-Food,False
17,AUTOMOTIVE,6.108669833729216,4.651817055033892,33.0,5.0,1684,11.0,15.0,23.0,27.0,43.0,54.0,4.87,1.9,Low,Quito,Non-Food,False
43,EGGS,140.33372921615202,86.96988791956583,722.0,121.0,1684,203.0,287.0,484.0,568.0,982.0,1185.0,0.59,1.9,Low,Esmeraldas,Fresh,True
39,LAWN AND GARDEN,7.732185273159144,6.269839127490253,48.0,6.0,1684,15.0,21.0,30.0,36.0,54.0,69.0,4.87,1.8,Low,Cuenca,Non-Food,False
8,PREPARED FOODS,211.95246437054632,57.17537733625372,457.33,202.48,1684,133.0,188.0,557.0,612.0,1484.0,1617.0,0.3,1.8,Low,Quito,Fresh,True
35,AUTOMOTIVE,4.406769596199525,3.1094476649570946,29.0,4.0,1684,7.0,10.0,16.0,19.0,31.0,38.0,4.93,1.8,Low,Playas,Non-Food,False
51,LAWN AND GARDEN,17.32007125890736,19.24888560164453,256.0,12.0,1684,45.0,63.0,80.0,98.0,121.0,166.0,4.45,1.8,Low,Guayaquil,Non-Food,False
5,FROZEN FOODS,159.67968527315915,297.4298435611996,7448.0,110.655,1684,694.0,980.0,1013.0,1299.0,1118.0,1812.0,0.3,1.8,Low,Santo Domingo,Fresh,True
37,POULTRY,244.32084916864608,78.91491281261122,469.22,256.17,1684,184.0,260.0,673.0,749.0,1710.0,1894.0,0.3,1.8,Low,Cuenca,Fresh,True
26,PERSONAL CARE,160.73812351543944,105.89028816109229,2032.0,139.0,1684,247.0,349.0,568.0,670.0,1125.0,1372.0,0.3,1.8,Low,Guayaquil,FMCG,True
38,BEAUTY,5.064726840855107,3.963135591446431,27.0,4.0,1684,9.0,13.0,19.0,23.0,35.0,44.0,5.17,1.8,Low,Loja,Non-Food,False
28,MEATS,195.52804631828977,76.74550337381368,591.97,186.795,1684,179.0,253.0,570.0,644.0,1369.0,1548.0,0.3,1.8,Low,Guayaquil,Fresh,True
16,PERSONAL CARE,197.0777909738717,78.3555921247532,662.0,182.0,1684,183.0,258.0,577.0,652.0,1380.0,1563.0,0.3,1.8,Low,Santo Domingo,FMCG,True
11,SEAFOOD,8.31710213776722,6.190416157534598,37.0,7.0,1684,14.0,20.0,31.0,37.0,58.0,72.0,4.51,1.8,Low,Cayambe,Fresh,True
34,DELI,251.1383788598575,52.1107452038512,634.26,247.885,1684,122.0,172.0,624.0,674.0,1758.0,1880.0,0.3,1.8,Low,Guayaquil,Fresh,True
48,EGGS,142.3248218527316,76.42805354874145,469.0,112.0,1684,178.0,252.0,463.0,537.0,996.0,1174.0,0.3,1.8,Low,Quito,Fresh,True
39,POULTRY,205.45294536817104,80.84671445409498,586.58,205.335,1684,189.0,266.0,600.0,677.0,1438.0,1627.0,0.3,1.8,Low,Cuenca,Fresh,True
16,BREAD/BAKERY,201.9441805225653,75.03369317637863,558.0,187.0,1684,175.0,247.0,579.0,651.0,1414.0,1589.0,0.3,1.8,Low,Santo Domingo,Fresh,True
54,DELI,183.87316508313535,70.90264333398969,509.01,174.0,1684,165.0,234.0,533.0,602.0,1287.0,1452.0,0.3,1.7,Low,El Carmen,Fresh,True
7,BEAUTY,3.647268408551069,2.3319931769772437,16.0,3.0,1684,5.0,8.0,12.0,15.0,26.0,31.0,4.99,1.7,Low,Quito,Non-Food,False
4,EGGS,172.06413301662707,57.7290219252891,403.0,156.5,1684,135.0,190.0,479.0,534.0,1204.0,1339.0,0.3,1.7,Low,Quito,Fresh,True
54,DAIRY,180.0896674584323,100.61834215737692,563.0,173.5,1684,235.0,332.0,595.0,692.0,1261.0,1496.0,0.3,1.7,Low,El Carmen,Fresh,True
13,PERSONAL CARE,180.1490498812352,74.28364001037257,568.0,164.0,1684,173.0,245.0,533.0,605.0,1261.0,1434.0,0.3,1.7,Low,Latacunga,FMCG,True
46,PREPARED FOODS,173.50621733966744,62.99290541594189,443.66,160.26999999999998,1684,147.0,208.0,494.0,555.0,1215.0,1362.0,0.3,1.7,Low,Quito,Fresh,True
31,LINGERIE,12.060570071258908,8.377097979619755,62.0,11.0,1684,20.0,28.0,44.0,52.0,84.0,104.0,3.92,1.7,Low,Babahoyo,Non-Food,False
13,BREAD/BAKERY,164.62410926365797,101.73503461186355,2362.0,148.0,1684,237.0,335.0,566.0,664.0,1152.0,1389.0,0.3,1.7,Low,Latacunga,Fresh,True
41,DELI,194.8576781472684,64.31322489125371,490.6,183.63,1684,150.0,212.0,540.0,602.0,1364.0,1514.0,0.3,1.7,Low,Machala,Fresh,True
4,FROZEN FOODS,150.64410926365795,217.5264209406009,4755.96,109.6,1684,508.0,717.0,809.0,1018.0,1055.0,1563.0,0.3,1.7,Low,Quito,Fresh,True
54,GROCERY II,7.960807600950119,6.318324146856908,79.0,7.0,1684,15.0,21.0,31.0,37.0,56.0,71.0,4.04,1.7,Low,El Carmen,FMCG,True
33,DELI,198.27197149643703,57.90997088498116,446.0,192.0,1684,135.0,191.0,532.0,588.0,1388.0,1523.0,0.3,1.7,Low,Quevedo,Fresh,True
27,LAWN AND GARDEN,13.423396674584325,17.902407884516254,325.0,9.0,1684,42.0,59.0,69.0,86.0,94.0,136.0,4.39,1.7,Low,Daule,Non-Food,False
2,EGGS,186.8978622327791,52.24583345749664,380.0,174.0,1684,122.0,172.0,496.0,546.0,1308.0,1430.0,0.3,1.7,Low,Quito,Fresh,True
2,FROZEN FOODS,160.71793942992875,179.99024338506388,3738.01,126.0,1684,420.0,593.0,741.0,914.0,1125.0,1545.0,0.3,1.7,Low,Quito,Fresh,True
38,MEATS,185.27173396674584,59.30171919654079,705.64,176.49,1684,138.0,195.0,509.0,566.0,1297.0,1435.0,0.3,1.7,Low,Loja,Fresh,True
31,FROZEN FOODS,107.17285035629452,256.08185887035114,4094.03,61.105,1684,598.0,844.0,812.0,1058.0,750.0,1348.0,0.71,1.7,Low,Babahoyo,Fresh,True
32,EGGS,133.73218527315913,92.39022557753978,886.0,126.0,1684,216.0,304.0,483.0,571.0,936.0,1152.0,0.3,1.6,Low,Guayaquil,Fresh,True
2,BEAUTY,4.712589073634204,3.947433344954336,108.0,4.0,1684,9.0,13.0,18.0,22.0,33.0,42.0,4.51,1.6,Low,Quito,Non-Food,False
26,POULTRY,162.1155166270784,72.02555470051685,1037.63,150.695,1684,168.0,237.0,492.0,561.0,1135.0,1303.0,0.3,1.6,Low,Guayaquil,Fresh,True
19,BREAD/BAKERY,180.00653206650833,54.93304371531257,553.0,172.0,1684,128.0,181.0,488.0,541.0,1260.0,1388.0,0.3,1.6,Low,Guaranda,Fresh,True
40,GROCERY II,8.843230403800476,6.66036301028406,69.0,8.0,1684,16.0,22.0,34.0,40.0,62.0,78.0,2.26,1.6,Low,Machala,FMCG,True
10,PERSONAL CARE,178.61223277909738,59.28155619027152,429.0,170.0,1684,138.0,195.0,495.0,552.0,1250.0,1388.0,0.3,1.6,Low,Quito,FMCG,True
48,PREPARED FOODS,131.52272565320663,62.97730123008879,355.91,107.875,1684,147.0,208.0,410.0,471.0,921.0,1068.0,0.3,1.6,Low,Quito,Fresh,True
2,LAWN AND GARDEN,8.232185273159145,8.072687296623354,194.0,7.0,1684,19.0,27.0,35.0,43.0,58.0,77.0,4.33,1.6,Low,Quito,Non-Food,False
7,PERSONAL CARE,213.29750593824227,65.09545963306142,734.0,211.0,1684,152.0,214.0,579.0,641.0,1493.0,1645.0,0.3,1.6,Low,Quito,FMCG,True
43,MEATS,147.98774346793348,45.40886163436396,353.51,145.89999999999998,1684,106.0,150.0,402.0,446.0,1036.0,1142.0,0.59,1.6,Low,Esmeraldas,Fresh,True
10,POULTRY,175.1496377672209,70.65958911384072,1066.6,165.14499999999998,1684,165.0,233.0,515.0,583.0,1226.0,1391.0,0.3,1.6,Low,Quito,Fresh,True
39,DELI,184.65435866983373,68.13742115649963,548.33,177.71,1684,159.0,225.0,528.0,594.0,1293.0,1452.0,0.3,1.6,Low,Cuenca,Fresh,True
41,MEATS,171.8632897862233,57.7853576572894,494.55,159.905,1684,135.0,190.0,479.0,534.0,1203.0,1338.0,0.3,1.6,Low,Machala,Fresh,True
27,AUTOMOTIVE,4.872327790973872,3.60130946633127,23.0,4.0,1684,8.0,12.0,18.0,22.0,34.0,42.0,4.63,1.6,Low,Daule,Non-Food,False
10,MEATS,186.8589608076009,54.18369852006021,393.01,180.84,1684,126.0,179.0,500.0,553.0,1308.0,1434.0,0.3,1.5,Low,Quito,Fresh,True
38,POULTRY,157.2776543942993,63.60240326084759,520.77,149.05,1684,148.0,210.0,463.0,525.0,1101.0,1249.0,0.3,1.5,Low,Loja,Fresh,True
1,LAWN AND GARDEN,9.00771971496437,7.560526207362002,105.0,8.0,1684,18.0,25.0,36.0,43.0,63.0,81.0,3.98,1.5,Low,Quito,Non-Food,False
31,GROCERY II,9.330166270783849,7.058385974774357,83.0,8.0,1684,16.0,23.0,35.0,42.0,65.0,81.0,2.43,1.5,Low,Babahoyo,FMCG,True
35,MEATS,161.21252375296913,56.17272199634751,397.0,158.335,1684,131.0,185.0,453.0,507.0,1128.0,1259.0,0.3,1.5,Low,Playas,Fresh,True
11,BEAUTY,4.755938242280285,3.5405041600616256,23.0,4.0,1684,8.0,12.0,18.0,22.0,33.0,41.0,4.39,1.5,Low,Cayambe,Non-Food,False
28,LINGERIE,7.409144893111639,5.86727326149398,43.0,6.0,1684,14.0,19.0,29.0,34.0,52.0,66.0,3.8,1.5,Low,Guayaquil,Non-Food,False
38,DELI,169.02968527315917,52.53605138179847,395.68,159.20999999999998,1684,123.0,173.0,461.0,511.0,1183.0,1306.0,0.3,1.5,Low,Loja,Fresh,True
1,FROZEN FOODS,129.40989311163895,172.50024458374045,5608.72,111.415,1684,403.0,568.0,662.0,827.0,906.0,1309.0,0.36,1.5,Low,Quito,Fresh,True
34,MEATS,184.264513064133,42.84519866662266,336.82,181.245,1684,100.0,141.0,469.0,510.0,1290.0,1390.0,0.3,1.5,Low,Guayaquil,Fresh,True
9,FROZEN FOODS,124.71216152019002,218.9579731661569,2748.94,83.505,1684,511.0,721.0,760.0,970.0,873.0,1384.0,0.3,1.5,Low,Quito,Fresh,True
28,GROCERY II,7.213776722090261,5.9355340698227845,59.0,6.0,1684,14.0,20.0,28.0,34.0,50.0,64.0,3.74,1.5,Low,Guayaquil,FMCG,True
2,AUTOMOTIVE,5.403800475059382,3.4744988718594176,23.0,5.0,1684,8.0,11.0,19.0,22.0,38.0,46.0,3.74,1.4,Low,Quito,Non-Food,False
41,POULTRY,158.11340261282658,61.28846416005751,806.8,157.025,1684,143.0,202.0,459.0,518.0,1107.0,1250.0,0.3,1.4,Low,Machala,Fresh,True
44,LAWN AND GARDEN,12.958432304038006,12.437152530969438,147.0,10.0,1684,29.0,41.0,55.0,67.0,91.0,120.0,3.56,1.4,Low,Quito,Non-Food,False
46,LAWN AND GARDEN,10.652019002375296,15.020803223936175,364.0,7.0,1684,35.0,49.0,56.0,70.0,75.0,110.0,3.33,1.4,Low,Quito,Non-Food,False
40,POULTRY,150.6689489311164,74.52519065770052,1729.64,150.035,1684,174.0,246.0,475.0,547.0,1055.0,1229.0,0.3,1.4,Low,Machala,Fresh,True
13,MEATS,153.2254513064133,47.39544316339066,391.29,148.905,1684,111.0,156.0,417.0,462.0,1073.0,1184.0,0.3,1.4,Low,Latacunga,Fresh,True
37,LAWN AND GARDEN,12.721496437054633,10.490591711420349,149.0,10.0,1684,24.0,35.0,49.0,60.0,89.0,113.0,3.74,1.4,Low,Cuenca,Non-Food,False
13,DELI,158.5665083135392,58.76118394487149,471.0,149.5,1684,137.0,194.0,454.0,511.0,1110.0,1247.0,0.3,1.4,Low,Latacunga,Fresh,True
51,PREPARED FOODS,169.3290914489311,48.54038283207288,344.69,163.75,1684,113.0,160.0,452.0,499.0,1185.0,1298.0,0.3,1.4,Low,Guayaquil,Fresh,True
35,DAIRY,158.15676959619952,72.78305374980582,433.0,161.5,1684,170.0,240.0,486.0,556.0,1107.0,1277.0,0.3,1.4,Low,Playas,Fresh,True
31,POULTRY,137.76272565320664,73.63959497648128,991.29,128.97,1684,172.0,243.0,448.0,519.0,964.0,1136.0,0.3,1.4,Low,Babahoyo,Fresh,True
15,PERSONAL CARE,181.43527315914488,51.64737115844662,587.0,177.0,1684,121.0,170.0,484.0,533.0,1270.0,1391.0,0.3,1.4,Low,Ibarra,FMCG,True
13,POULTRY,118.56789786223278,59.33400666444054,405.04,107.03,1684,138.0,196.0,375.0,433.0,830.0,968.0,0.3,1.4,Low,Latacunga,Fresh,True
51,BEAUTY,4.81353919239905,3.1652310571153746,25.0,4.0,1684,7.0,10.0,17.0,20.0,34.0,41.0,3.86,1.4,Low,Guayaquil,Non-Food,False
34,EGGS,114.75059382422803,94.98584580239468,1764.0,97.0,1684,222.0,313.0,452.0,543.0,803.0,1025.0,0.3,1.4,Low,Guayaquil,Fresh,True
46,LINGERIE,8.013064133016627,10.241751389895503,141.0,6.0,1684,24.0,34.0,40.0,50.0,56.0,80.0,3.5,1.3,Low,Quito,Non-Food,False
6,PREPARED FOODS,140.61657957244657,45.99122620283279,403.25,131.20499999999998,1684,107.0,152.0,388.0,433.0,984.0,1091.0,0.3,1.3,Low,Quito,Fresh,True
1,EGGS,140.44299287410925,37.538758162974005,246.0,149.0,1684,88.0,124.0,369.0,405.0,983.0,1071.0,0.36,1.3,Low,Quito,Fresh,True
7,DELI,169.00652019002374,34.65724842075069,317.59,167.16,1684,81.0,114.0,419.0,452.0,1183.0,1264.0,0.3,1.3,Low,Quito,Fresh,True
